"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"GPR89C";7,3921105994509;7,06073441738473;8,24092862053215;6,39536783089384;6,71230877773826;6,18599329378485;7,18665421083718;7,1663395655928;8,4044841516822;7,51201546821122;8,31066958600673;7,59201962506195;6,53220744589557;6,71439233329742;6,5340739143947;6,1877304080061;7,47503101508892;7,00154983760119;5,68279580608789;7,77482871058345;7,0354675046781;7,8831329426699;7,47182068090612;7,03237959412239
"GPR98";11,9764744270983;13,4535964530764;12,4441615793352;6,99056265254062;11,7615713015991;13,7640621961386;8,99068183426466;8,72417860987673;11,2618931501913;13,6433088233822;12,2603726209997;9,74960557395302;6,98204667862713;5,41543940988938;12,7925166702433;13,1615281279392;8,10517065524294;12,7126397754048;5,97444858599511;9,00906435071792;7,01766970854683;7,59806666164008;15,3106969449193;7,43184184955063
"GPRASP2";10,7956987941801;10,0079456556832;10,2603483297802;11,2704461335589;9,35400690896386;9,69068498186579;10,0188036599315;9,71465436680746;9,94466365322786;10,8802815784778;9,22069151848187;9,80585570994369;10,3345562664812;9,29656589566145;9,89682044793747;9,86429937323209;10,4292948198048;11,6885116934697;7,73885862968152;11,0903088312682;9,83815276052728;9,5497275829315;9,27684792016558;11,0528619985891
"GPRC5A";10,264325130243;10,0938616441327;6,71037375429568;7,97436017264084;8,48076223095033;11,5803453961356;8,47610473593513;11,5211190772113;8,06230423310099;9,26514704841203;5,62985955769878;8,9451565900056;10,824282136031;9,10949799118834;11,2013135297896;12,0241847520572;6,78894408485365;8,00478494655971;10,9657285748831;6,97065705324334;7,68527826294921;7,32281122607656;8,20010232336315;4,94057447877532
"GPRIN3";6,98805086533114;6,04439872758851;5,56514990321586;5,33608492527963;6,06150981791728;6,09079772767082;5,18391173836671;7,88013256450936;5,45545492224445;6,61435183763657;6,10223689195985;5,55410248160212;6,57625855817493;7,042349241886;7,53625153504708;7,44378011929457;6,09905896676384;5,91485189427537;5,68279580608789;5,87901591296763;5,46364978407724;6,26071119476904;5,44218549063231;5,25419223890834
"GPSM2";8,6128666167946;8,01725047298306;8,891235430891;8,57746852701125;8,14558139214684;8,85673206177344;8,23487880423697;9,14634913336705;9,58720104797749;9,06287497791705;9,5273772107378;9,1420048034723;8,50713568299512;9,68002550370148;8,67344636103162;7,87453468744755;9,06649086074236;8,28736316805113;9,32437597172026;8,5315118525855;9,92959156992435;9,2032790928242;7,65500176187792;9,84253772301246
"GPSM3";7,96724221110572;9,25152614345851;7,33577113878508;6,65164194200417;10,2039637379833;8,04276689988699;7,25779636738174;8,12301375238659;7,11491972206175;7,99250066217242;8,12923739609224;7,57189845836413;7,51806732027422;11,0693947535334;9,61194610908748;8,93838893015888;7,70337966572596;7,81460405037082;7,34155678592954;7,56560384999594;7,52143006971373;8,16186843793367;7,39640615029506;6,41939553829164
"GPT";8,70959544559408;9,42938951451127;5,59272745005109;6,7862429329845;7,25345110461284;6,2160586269274;7,35158965155294;6,94575997494479;7,72678423063354;9,51607191838697;7,58888415383694;5,68837859145971;10,3083115660504;5,3371376351469;9,05386425186968;7,94128486221639;7,15646317986038;7,24554087487095;9,78566380668321;5,00022012600046;6,07054748123647;6,30211466242113;5,28658362030693;7,15773649271862
"GPX4";12,5724908477622;13,7005133493391;13,3701226000994;13,2431150948343;14,3642791104955;13,671812821671;13,4054771371951;12,7036428978704;13,439045958671;12,6564734200222;14,0167494067212;13,3200310602998;13,6393224430711;13,4623600265896;14,3177736413268;13,8915199130093;13,2856577723652;12,3554779588769;12,4909983006725;12,5471011019495;13,7572583533128;13,0716291583524;13,9391971930771;13,1395464504851
"GPX8";12,5954976107978;11,8709310858357;11,9040855483017;11,92143617883;9,71516941412258;11,3972243594387;13,3569632708632;10,4925677259777;11,9759797474791;12,6394335120429;11,3420283256874;12,1524492362382;12,6979327614875;12,8969712069311;11,4045759630327;11,512631491283;10,9324030970368;11,4218894719924;12,1328381581677;12,7106910083925;11,5066053887129;12,0842765009984;13,0335499550362;12,0561053781843
"GRAMD1A";11,8238448380205;11,0978392493249;9,92949397057787;10,4183673387479;10,8689081978354;11,319565666044;11,494311628242;10,7066628353984;12,1667530189242;11,5656782603182;11,8003442552925;9,56299159007306;11,6452888088095;11,4515184081828;11,659736589852;11,7089976151921;12,2164598575354;10,4956274664671;11,2825140314087;10,3966285116628;10,3954784452011;10,105464875911;10,9943773390537;10,9997251712691
"GRAMD4";10,3494461519881;10,787286453748;11,1966017302763;10,0712030000627;11,1127343900566;9,49861319444947;10,4927383948222;9,65746875881;11,2816109378856;10,3353592842472;8,40484060623293;10,3612178006272;10,4745729898392;10,3508050924883;10,4440042167448;10,7261778348655;9,81195873219258;10,8357110351073;10,3028821964295;11,1330878651677;10,7945247968455;10,5055481285013;10,8212932290547;9,23936322280489
"GRB10";11,0082653161097;10,4107936032682;11,4789307278347;11,8575907209466;12,3733780569837;12,7046054621079;12,1067652387369;11,7191091721344;10,892984259707;12,5077914452532;11,9428050893852;12,3906709164556;12,0554881378971;10,6390919660666;11,5425846151153;12,2849784341549;11,8140151825929;10,9761079548392;12,0971973800189;11,7049726074781;10,7632439907843;11,5853232940455;12,3387164881129;10,0196168864013
"GREB1";8,32336582220421;7,18922120405773;9,56096329507246;9,79211385286298;10,2417630266502;8,24031134448899;8,05052990490854;7,6325083476221;11,0487787178689;7,53618671008858;10,5923609725752;9,65853586720533;7,89305062744317;9,83384567814048;5,82287306113162;6,17017968971431;10,8449924904151;9,31275191021058;8,33560024497153;9,29199469705817;9,66510384066638;9,79738583224789;7,85474346972397;9,90632687813765
"GRHPR";12,3672297281323;12,1530337915428;13,4923736509851;11,9649326516926;12,6975279682305;12,3251686883569;12,0409702697271;13,3273817642368;11,5098123666413;12,4511075253645;12,2130099103988;12,6633664550121;10,8384570406712;11,1178070857341;12,1622954604667;12,1174757307678;13,084907477248;12,7314917715727;12,7505921235832;13,0788220068519;13,8851344350216;12,5806771268896;12,7432039430984;12,5406935950217
"GRIA1";5,87267107410641;6,36786860191135;6,12377201890646;6,37946376276854;4,97496921595623;5,47635324149642;8,4346221402029;5,16785555677841;5,06873001457977;8,97848398994445;5,05527855473085;6,6148114525008;10,1238229587047;5,1460374736081;5,03806855516614;5,02718865263817;5,35152258538792;8,46509183133386;6,82350588921909;6,02166315269455;11,7454845455765;6,3551909365425;6,10870489281526;5,96304343280483
"GRIA3";10,5186789247864;10,6262069499477;10,2788074336792;8,82759509656609;9,3376565182237;10,4836320519502;10,5532592662021;4,99576822381398;6,63957489979085;10,3836546613489;5,39922773992112;9,07071969446273;10,9839134953876;5,88886173092608;10,7283887323509;11,0337216099202;8,69312346645825;9,40065458131775;10,1993306322566;6,81250562894205;5,90611688177463;9,71754485998018;11,4617903249746;8,6451831746362
"GRIK4";10,0140023504751;7,5300840747805;8,80283944295416;10,0308198105632;6,57132797709216;8,77751825746138;9,80616315600644;10,7148561673279;8,5800042263013;7,6400640153454;6,40815059994047;8,17748504759107;8,74317710023954;5,19970944685116;8,64390678449979;9,09204364198;9,23066414651872;8,73696920716108;7,61067896726904;8,2972193039816;8,98951943776431;8,92112035081762;7,87324520376064;9,36079926320151
"GRIK5";5,15235736296146;5,37058337474852;6,3694437413326;6,33046939564221;5,13873012820829;4,92061727977843;6,51910368165594;5,11685375274447;7,15948287116918;5,29546215122409;5,8535823346148;6,75755412027286;5,1309379218804;4,93767928946833;5,22699872520498;5,09639113103538;8,79452048250306;6,47283598383262;5,17755198620576;5,41623768307623;7,99623342411747;6,2465839558509;5,68387556327569;9,9212707962778
"GRINA";14,792677189272;14,9073073350447;13,3588546449379;11,990414625273;13,8514067312522;13,0257838733871;13,5507636245478;12,8884218021494;12,8630879057586;14,8256210244613;13,3593480520876;12,6767613798257;15,0069528747619;13,4968264692545;13,6639893773892;13,5849096659973;13,1325311463536;12,8195162320251;14,5560945896004;12,7729820089299;13,3630520341303;13,1177734487263;12,9076527551973;13,5562430027767
"GRIP1";7,88229739582764;9,30341400582951;7,76394945401421;7,70476762189789;6,19060517415393;5,78731815362805;8,49352103161306;8,51679179597597;5,86679191034547;8,62551927258373;5,05527855473085;7,61185555665213;9,88513601142672;5,19970944685116;9,77845932415143;9,59172502734136;6,60763756548568;7,93579627663786;8,50074069201465;8,07404358150245;8,61522938820073;7,87478292793334;6,56845064128078;6,04322255460722
"GRIPAP1";12,0831326781196;11,5506096652729;11,3353021559039;11,9271026031509;11,4756644905395;11,8480594122014;11,2669968172277;10,7754255512703;11,2135263299188;12,0717317703637;11,6356313848754;12,557998124053;12,1579332196156;11,7652772187448;11,2553636323301;11,3396535021163;11,5287561852861;12,2126099963041;12,3216690398831;11,7688003256254;11,4208476886701;11,9162628864595;12,1795637841378;11,2284901668727
"GRN";13,5390124053971;14,4895538518452;12,9575858534143;12,6039629895742;14,3029161694592;12,9787364555577;12,5749110215018;13,9256389530063;12,99084893846;13,8448075356357;13,3974097628633;13,6143488778891;14,4914308939121;16,0717697209835;13,4976654162681;13,7383188892761;12,6358622072303;13,6246169678166;14,0371295999502;12,9949868106171;12,4582086375637;13,5917095171067;12,6645816178864;12,0765191609819
"GRPEL1";12,7117168292498;12,3506679661659;13,3152153521142;10,9244950003856;12,2533787577934;11,9264426148833;12,8052758866307;11,7955850480938;12,2866514496311;12,8251051865822;12,3066089165094;11,7778822542238;13,561253443751;10,1290847012981;11,5900528408465;11,8712526387539;11,1958336191765;12,8812063035629;13,9473091078242;12,418522241221;13,3365191095074;12,0965447094462;13,1180148854436;11,853900164974
"GRPEL2";10,2567462635653;10,0118460434974;9,8924401238459;10,0768807559531;8,870637756959;10,2319257410493;10,6479432832447;9,43160809899342;9,2491068129383;9,81477939828991;9,90561636015077;8,91657270865479;10,4095908981054;9,24529705186397;9,98520704279057;10,2525260696116;10,4097422816257;10,2671633041421;10,664116685905;10,418756519761;10,040290901132;9,56008366312801;10,6566346959375;10,2762708806605
"GRRP1";6,11029864660566;7,07106102788978;6,57373427074271;5,86495330788973;7,88727525271971;7,90787625023849;6,0881056473858;6,33530085037905;6,32186931671676;6,56598839603828;6,59056719344123;6,19466580988439;7,21496645364256;6,66983724942307;7,60615348809391;7,00145717716976;6,34588851408873;6,55896936336578;5,94583476685814;5,93838145282137;6,17965651134104;5,75525362068425;7,17251805604961;5,80629248903259
"GSG2";6,11029864660566;5,32036822125555;5,53665736579999;6,29666976907357;5,80554795842807;6,27397845575284;5,55745477692403;5,8249257782185;6,36296249330584;5,52088354544781;7,16574185847911;7,19380117073595;6,04233381509933;7,19584981566519;5,79699408518455;5,76959667977387;6,90463001939073;6,22685507907608;6,72132630244952;6,07386350582166;6,79393545935317;6,23228607929805;5,9586859599257;5,49345280053534
"GSN";14,9874900812198;14,1350864093138;14,051254472872;13,3658240942752;15,1729177087006;14,044102478044;13,2494428674753;14,8922956548674;12,4350638776648;15,5902826024497;13,8617655605552;13,3007263257517;14,5177051381037;15,6018742237718;13,6630725490141;14,0589924045298;12,9756745196927;13,5430332769889;14,8789663303153;13,5413599876851;13,6592446613944;13,5875275793249;13,6602777563295;13,6627904676947
"GSPT2";10,0687050880072;9,40585249800928;9,93760034481719;10,4084965357889;8,96423786037693;9,46255005000493;10,6205797839328;9,04024502543594;9,37084619726423;9,94704784969052;7,70549151428957;10,2892090887825;9,70179946912343;9,59083033252163;8,35007035836541;6,70492764220943;8,36845526508034;10,4332015801474;9,7436920274744;10,8213669050628;10,4251533081308;9,22948431448533;10,0514799874954;9,2951928836013
"GSTA1";15,3441614357906;12,6250246534089;6,86095659879482;6,47195131342042;14,7757898625843;18,1554013010354;13,6851082961463;18,2237305962913;13,2844656570891;16,7234401106773;6,33218291754591;16,0705230029285;13,1928164840774;5,08644319081552;15,3637325389724;14,7232814491732;5,48154317416;17,0844974273319;15,4675028131702;7,22998835228328;11,9013714105881;7,21962419401042;12,9459942868826;6,18814654681043
"GSTA2";11,5509054783293;7,88046892998031;5,83072289946459;5,04453806959372;8,51032874651085;13,7659108595283;10,7868833952536;16,3246077762417;6,68208136518642;13,335812526884;5,62985955769878;10,7376191765245;6,98204667862713;4,83188324848974;11,7823407637067;8,53124057182469;4,85264537923991;11,815934582921;9,678348187531;7,21968233274472;9,41181646644801;6,67414131527206;11,4783301364436;5,20464699312803
"GSTA3";10,5008267861052;8,7478460472545;11,5687205594473;11,5934895279062;9,56882159848709;12,1145317621476;9,86289319480511;6,97841385915684;10,4072825315145;11,1222567527736;11,3922080931146;11,9874512256913;8,30453231110057;4,93767928946833;9,49138503282724;10,1907799171393;8,23439178940116;13,8099093452305;10,4449272374988;12,3963970517035;8,60370148105085;10,674013208922;12,2390073425325;7,64386031717858
"GSTK1";12,0449340961892;12,5668125547832;13,7254031581718;12,116999812103;12,339952466718;13,3021031577134;12,8581037000871;12,4268975849177;12,9000958526768;12,2398894444548;13,3305475740141;12,0612483453337;12,8394216420028;12,1073237514225;14,0663291712396;13,401955052823;13,1379154972962;13,5977012544617;8,34972472496399;12,9069561239312;13,4997405245301;12,8947883803519;13,1905253744774;13,4807985402133
"GSTM1";5,44922295242713;5,54342630103093;5,21769554940342;9,3864695851185;4,97496921595623;7,29065874324426;4,92842074179284;9,24839066723109;5,31104777600631;7,66213768733763;5,57787035504995;5,24701556347025;5,5995727949516;10,3632821512932;4,84325058612315;7,3332947422102;12,3736583020541;5,11662577874692;12,1061904637765;5,67662783671654;6,64838013220279;5,05830114413611;5,08077982984778;5,25419223890834
"GSTM2";11,0377439977165;11,4129236414891;10,2643813330739;10,7542939215923;8,51762585415325;9,69308050623606;10,8908828989002;9,56330613215764;9,77641251325696;11,4609370109962;9,82737948144848;6,00604932253311;10,1180226359236;11,416834020896;10,0003938246243;10,2366307317817;12,6671671065558;10,1382867623822;12,2134747162985;10,6773832753928;9,63153555259094;6,78973839295731;6,78837754550667;10,3159467039053
"GSTP1";12,1290861661404;12,9715912925445;12,7534456319512;8,57102371909459;13,8335047150385;11,9944918931197;9,38740757045344;11,4238115879764;13,2724044321187;12,2124982131917;12,8982964864072;9,11939359883801;12,97597816505;13,0505050300408;12,5703369615576;12,6207724426926;13,1891811786831;12,9911911267312;11,8544206139298;11,5361406375413;9,02877883433628;12,64329159559;12,7028298068661;12,3711593425589
"GTF2A2";10,0336515231012;10,7857691448585;10,5676254187624;10,9263824918524;10,8998271722155;10,9398237179753;11,3893792705683;10,3600212119512;10,9960441261837;10,5736519178352;11,444152180098;11,4054414144828;10,26383016786;10,7240919194784;10,5245734874167;10,1181270704022;10,6155584726115;11,6992332588751;10,5752219761381;10,3163912688449;10,8599578128781;10,3635867141781;10,7537197826154;10,3107192591888
"GTF2H1";10,9131429490138;10,4893417351541;10,4960392505489;10,5829867912115;10,6383331255477;10,071852100343;9,93874016555701;11,2750376424543;10,602858930395;10,0864196666337;9,85670016508646;10,2345789895356;10,6236297466827;11,1343989348253;10,5083256619559;10,5168650529595;9,91068278872569;11,2620102228683;10,8568054940762;10,612631326881;9,81217375286894;9,63424283768574;10,2676606442107;10,4408280687353
"GTF3C4";9,18328118335971;7,69666836676031;9,00765977648559;8,71821763608989;8,01713892326334;8,15898409103835;8,11968032146507;9,61178436125955;9,05236807015481;8,52179958860209;8,35853148244145;9,10104499879385;8,52132152323604;8,87588671372152;8,47628053572386;8,61201595732749;8,73874366414879;8,25142624721751;9,21077724952679;10,2842086633;9,08158509580086;8,9724882523941;7,94492208554398;9,23199893586087
"GTPBP2";9,86441731072302;9,9736926489534;9,98236803527077;10,2496921497204;10,9067627210383;10,8353341081292;10,6218946494196;10,3442610115133;11,1438647001677;9,59746163106007;10,2403067473406;11,4927696373796;10,8185729329808;13,0343462163029;10,1175211784427;11,1590269407224;10,7941992487306;10,652265625714;9,96682396978713;10,532711389021;10,0572395746523;10,5805326271648;10,374371401383;10,1186757445676
